BGC_ID,QA_ID,USGS_Project_Name,Site,NWIS_site_no,Date,date_time,Sample end date,Sample end time (PST),End Timestamp (PST),lab,LCMS-MS Relinquished_Date,LCMS-MS column headers pending,Weight (g),toxin,result,method,class,resultNum,Year,Month,DOY,detect_tox,result_ngg
BGC004709,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455485,6/24/2021,2021-06-24T09:50:00Z,2021-07-07T00:00:00Z,1899-12-31T09:10:00Z,2021-07-07T09:10:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Nodularin-R,N/A,LCMS,Nodularin,NA,2021,Jun,6/24/1904,NA,NA
BGC004709,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455485,6/24/2021,2021-06-24T09:50:00Z,2021-07-07T00:00:00Z,1899-12-31T09:10:00Z,2021-07-07T09:10:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,NA,2021,Jun,6/24/1904,NA,NA
BGC004709,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455485,6/24/2021,2021-06-24T09:50:00Z,2021-07-07T00:00:00Z,1899-12-31T09:10:00Z,2021-07-07T09:10:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Total Anabaenopeptins,N/A,LCMS,Anabaenopeptins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LF,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LY,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,dMC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LW,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,(Leu)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,dMC-HtyR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-WR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,(Asp3)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LY/E,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Total Anatoxin-a,N/A,LCMS,Anatoxins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Total BMAA,N/A,LCMS,BMAA,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Total Saxitoxin,N/A,LCMS,Saxitoxins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Nodularin-R,N/A,LCMS,Nodularin,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,NA,2021,Jun,6/24/1904,NA,NA
BGC004710,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,6/24/2021,2021-06-24T11:35:00Z,2021-07-07T00:00:00Z,1899-12-31T10:52:00Z,2021-07-07T10:52:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,Total Anabaenopeptins,N/A,LCMS,Anabaenopeptins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LF,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LY,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,dMC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LW,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,(Leu)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,dMC-HtyR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-WR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,(Asp3)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LY/E,N/A,LCMS,Microcystins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Anatoxin-a,N/A,LCMS,Anatoxins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total BMAA,N/A,LCMS,BMAA,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Saxitoxin,N/A,LCMS,Saxitoxins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Nodularin-R,N/A,LCMS,Nodularin,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,NA,2021,Jun,6/24/1904,NA,NA
BGC004711,NA,SFEI contract #1513,MDM,11312676,6/24/2021,2021-06-24T13:05:00Z,2021-07-07T00:00:00Z,1899-12-31T13:28:00Z,2021-07-07T13:28:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Anabaenopeptins,N/A,LCMS,Anabaenopeptins,NA,2021,Jun,6/24/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LF,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LY,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,dMC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LW,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,(Leu)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,dMC-HtyR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-WR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,(Asp3)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LY/E,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Anatoxin-a,N/A,LCMS,Anatoxins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total BMAA,N/A,LCMS,BMAA,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Saxitoxin,N/A,LCMS,Saxitoxins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Nodularin-R,N/A,LCMS,Nodularin,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,NA,2021,Jun,6/30/1904,NA,NA
BGC004707,NA,SFEI contract #1513,RRI,3.75747E+14,6/30/2021,2021-06-30T08:52:00Z,2021-07-16T00:00:00Z,1899-12-31T09:40:00Z,2021-07-16T09:40:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Anabaenopeptins,N/A,LCMS,Anabaenopeptins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LF,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LY,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,dMC-RR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LW,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,(Leu)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,dMC-HtyR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-WR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,(Asp3)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,MC-LY/E,N/A,LCMS,Microcystins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Anatoxin-a,N/A,LCMS,Anatoxins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total BMAA,N/A,LCMS,BMAA,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Saxitoxin,N/A,LCMS,Saxitoxins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Nodularin-R,N/A,LCMS,Nodularin,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Cylindrospermopsin,N/A,LCMS,Cylindrospermopsins,NA,2021,Jun,6/30/1904,NA,NA
BGC004708,NA,SFEI contract #1513,VER,3.74045E+14,6/30/2021,2021-06-30T10:15:00Z,2021-07-14T00:00:00Z,1899-12-31T10:35:00Z,2021-07-14T10:35:00Z,Lumigen,2022-01-10T00:00:00Z,NA,NA,Total Anabaenopeptins,N/A,LCMS,Anabaenopeptins,NA,2021,Jun,6/30/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LF,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LR,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LY,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-RR,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,dMC-RR,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-LW,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,(Leu)MC-LR,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,dMC-HtyR,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
BGC004714,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,7/7/2021,2021-07-07T10:57:00Z,2021-07-21T00:00:00Z,1899-12-31T13:30:00Z,2021-07-21T13:30:00Z,Lumigen,2021-09-28T00:00:00Z,NA,NA,MC-WR,N/A,LCMS,Microcystins,NA,2021,Jul,7/7/1904,NA,NA
