station,sample_id,latitude_wgs84,longitude_wgs84,date,sav_incidence,species,species_incidence,rake_coverage_ordinal
B13,372,38.0320743,-121.61173556,2018-10-02,1,Potamogeton_nodosus,0,0
B13,372,38.0320743,-121.61173556,2018-10-02,1,Nitella_sp,0,0
B13,372,38.0320743,-121.61173556,2018-10-02,1,Potamogeton_pusillus,0,0
B13,372,38.0320743,-121.61173556,2018-10-02,1,Myriophyllum_spicatum,0,0
B13,372,38.0320743,-121.61173556,2018-10-02,1,Potamogeton_zosteriformis,0,0
B13,372,38.0320743,-121.61173556,2018-10-02,1,Heteranthera_dubia,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Egeria_densa,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Potamogeton_crispus,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Ceratophyllum_demersum,1,2
B14,377,38.03202609,-121.60765958,2018-10-02,1,Najas_guadalupensis,1,1
B14,377,38.03202609,-121.60765958,2018-10-02,1,Stuckenia_filiformis,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Stuckenia_pectinata,1,1
B14,377,38.03202609,-121.60765958,2018-10-02,1,Elodea_canadensis,1,1
B14,377,38.03202609,-121.60765958,2018-10-02,1,Potamogeton_richardsonii,1,2
B14,377,38.03202609,-121.60765958,2018-10-02,1,Potamogeton_foliosus,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Potamogeton_nodosus,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Nitella_sp,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Potamogeton_pusillus,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Myriophyllum_spicatum,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Potamogeton_zosteriformis,0,0
B14,377,38.03202609,-121.60765958,2018-10-02,1,Heteranthera_dubia,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Egeria_densa,1,1
B15,382,38.03197774,-121.60358363,2018-10-02,1,Potamogeton_crispus,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Ceratophyllum_demersum,1,2
B15,382,38.03197774,-121.60358363,2018-10-02,1,Najas_guadalupensis,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Stuckenia_filiformis,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Stuckenia_pectinata,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Elodea_canadensis,1,2
B15,382,38.03197774,-121.60358363,2018-10-02,1,Potamogeton_richardsonii,1,2
B15,382,38.03197774,-121.60358363,2018-10-02,1,Potamogeton_foliosus,1,1
B15,382,38.03197774,-121.60358363,2018-10-02,1,Potamogeton_nodosus,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Nitella_sp,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Potamogeton_pusillus,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Myriophyllum_spicatum,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Potamogeton_zosteriformis,0,0
B15,382,38.03197774,-121.60358363,2018-10-02,1,Heteranthera_dubia,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Egeria_densa,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Potamogeton_crispus,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Ceratophyllum_demersum,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Najas_guadalupensis,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Stuckenia_filiformis,1,2
B16,387,38.03192925,-121.59950768,2018-10-02,1,Stuckenia_pectinata,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Elodea_canadensis,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Potamogeton_richardsonii,1,2
B16,387,38.03192925,-121.59950768,2018-10-02,1,Potamogeton_foliosus,1,1
B16,387,38.03192925,-121.59950768,2018-10-02,1,Potamogeton_nodosus,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Nitella_sp,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Potamogeton_pusillus,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Myriophyllum_spicatum,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Potamogeton_zosteriformis,0,0
B16,387,38.03192925,-121.59950768,2018-10-02,1,Heteranthera_dubia,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Egeria_densa,1,1
B17,392,38.03188062,-121.59543175,2018-10-02,1,Potamogeton_crispus,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Ceratophyllum_demersum,1,1
B17,392,38.03188062,-121.59543175,2018-10-02,1,Najas_guadalupensis,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Stuckenia_filiformis,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Stuckenia_pectinata,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Elodea_canadensis,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Potamogeton_richardsonii,1,4
B17,392,38.03188062,-121.59543175,2018-10-02,1,Potamogeton_foliosus,1,1
B17,392,38.03188062,-121.59543175,2018-10-02,1,Potamogeton_nodosus,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Nitella_sp,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Potamogeton_pusillus,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Myriophyllum_spicatum,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Potamogeton_zosteriformis,0,0
B17,392,38.03188062,-121.59543175,2018-10-02,1,Heteranthera_dubia,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Egeria_densa,1,1
B18,397,38.03183185,-121.59135582,2018-10-02,1,Potamogeton_crispus,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Ceratophyllum_demersum,1,1
B18,397,38.03183185,-121.59135582,2018-10-02,1,Najas_guadalupensis,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Stuckenia_filiformis,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Stuckenia_pectinata,1,1
B18,397,38.03183185,-121.59135582,2018-10-02,1,Elodea_canadensis,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Potamogeton_richardsonii,1,2
B18,397,38.03183185,-121.59135582,2018-10-02,1,Potamogeton_foliosus,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Potamogeton_nodosus,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Nitella_sp,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Potamogeton_pusillus,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Myriophyllum_spicatum,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Potamogeton_zosteriformis,0,0
B18,397,38.03183185,-121.59135582,2018-10-02,1,Heteranthera_dubia,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Egeria_densa,1,2
B19,402,38.03178294,-121.58727993,2018-10-02,1,Potamogeton_crispus,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Ceratophyllum_demersum,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Najas_guadalupensis,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Stuckenia_filiformis,1,1
B19,402,38.03178294,-121.58727993,2018-10-02,1,Stuckenia_pectinata,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Elodea_canadensis,1,1
B19,402,38.03178294,-121.58727993,2018-10-02,1,Potamogeton_richardsonii,1,2
B19,402,38.03178294,-121.58727993,2018-10-02,1,Potamogeton_foliosus,1,1
B19,402,38.03178294,-121.58727993,2018-10-02,1,Potamogeton_nodosus,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Nitella_sp,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Potamogeton_pusillus,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Myriophyllum_spicatum,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Potamogeton_zosteriformis,0,0
B19,402,38.03178294,-121.58727993,2018-10-02,1,Heteranthera_dubia,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Egeria_densa,1,4
B20,412,38.03543407,-121.61982625,2018-10-02,1,Potamogeton_crispus,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Ceratophyllum_demersum,1,1
B20,412,38.03543407,-121.61982625,2018-10-02,1,Najas_guadalupensis,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Stuckenia_filiformis,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Stuckenia_pectinata,1,1
B20,412,38.03543407,-121.61982625,2018-10-02,1,Elodea_canadensis,1,1
B20,412,38.03543407,-121.61982625,2018-10-02,1,Potamogeton_richardsonii,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Potamogeton_foliosus,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Potamogeton_nodosus,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Nitella_sp,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Potamogeton_pusillus,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Myriophyllum_spicatum,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Potamogeton_zosteriformis,0,0
B20,412,38.03543407,-121.61982625,2018-10-02,1,Heteranthera_dubia,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Egeria_densa,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Potamogeton_crispus,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Ceratophyllum_demersum,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Najas_guadalupensis,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Stuckenia_filiformis,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Stuckenia_pectinata,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Elodea_canadensis,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Potamogeton_richardsonii,1,1
B21,417,38.03538614,-121.61575008,2018-10-02,1,Potamogeton_foliosus,1,2
B21,417,38.03538614,-121.61575008,2018-10-02,1,Potamogeton_nodosus,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Nitella_sp,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Potamogeton_pusillus,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Myriophyllum_spicatum,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Potamogeton_zosteriformis,0,0
B21,417,38.03538614,-121.61575008,2018-10-02,1,Heteranthera_dubia,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Egeria_densa,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Potamogeton_crispus,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Ceratophyllum_demersum,1,1
B22,422,38.03533807,-121.61167393,2018-10-02,1,Najas_guadalupensis,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Stuckenia_filiformis,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Stuckenia_pectinata,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Elodea_canadensis,1,1
B22,422,38.03533807,-121.61167393,2018-10-02,1,Potamogeton_richardsonii,1,2
B22,422,38.03533807,-121.61167393,2018-10-02,1,Potamogeton_foliosus,1,1
B22,422,38.03533807,-121.61167393,2018-10-02,1,Potamogeton_nodosus,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Nitella_sp,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Potamogeton_pusillus,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Myriophyllum_spicatum,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Potamogeton_zosteriformis,0,0
B22,422,38.03533807,-121.61167393,2018-10-02,1,Heteranthera_dubia,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Egeria_densa,1,1
B23,427,38.03528986,-121.60759778,2018-10-02,1,Potamogeton_crispus,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Ceratophyllum_demersum,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Najas_guadalupensis,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Stuckenia_filiformis,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Stuckenia_pectinata,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Elodea_canadensis,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Potamogeton_richardsonii,1,3
B23,427,38.03528986,-121.60759778,2018-10-02,1,Potamogeton_foliosus,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Potamogeton_nodosus,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Nitella_sp,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Potamogeton_pusillus,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Myriophyllum_spicatum,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Potamogeton_zosteriformis,0,0
B23,427,38.03528986,-121.60759778,2018-10-02,1,Heteranthera_dubia,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Egeria_densa,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Potamogeton_crispus,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Ceratophyllum_demersum,1,1
B24,432,38.03524151,-121.60352167,2018-10-02,1,Najas_guadalupensis,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Stuckenia_filiformis,1,1
B24,432,38.03524151,-121.60352167,2018-10-02,1,Stuckenia_pectinata,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Elodea_canadensis,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Potamogeton_richardsonii,1,2
B24,432,38.03524151,-121.60352167,2018-10-02,1,Potamogeton_foliosus,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Potamogeton_nodosus,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Nitella_sp,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Potamogeton_pusillus,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Myriophyllum_spicatum,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Potamogeton_zosteriformis,0,0
B24,432,38.03524151,-121.60352167,2018-10-02,1,Heteranthera_dubia,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Egeria_densa,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Potamogeton_crispus,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Ceratophyllum_demersum,1,2
B25,437,38.03519301,-121.59944554,2018-10-02,1,Najas_guadalupensis,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Stuckenia_filiformis,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Stuckenia_pectinata,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Elodea_canadensis,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Potamogeton_richardsonii,1,2
B25,437,38.03519301,-121.59944554,2018-10-02,1,Potamogeton_foliosus,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Potamogeton_nodosus,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Nitella_sp,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Potamogeton_pusillus,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Myriophyllum_spicatum,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Potamogeton_zosteriformis,0,0
B25,437,38.03519301,-121.59944554,2018-10-02,1,Heteranthera_dubia,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Egeria_densa,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Potamogeton_crispus,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Ceratophyllum_demersum,1,2
B26,442,38.03514437,-121.59536943,2018-10-02,1,Najas_guadalupensis,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Stuckenia_filiformis,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Stuckenia_pectinata,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Elodea_canadensis,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Potamogeton_richardsonii,1,1
B26,442,38.03514437,-121.59536943,2018-10-02,1,Potamogeton_foliosus,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Potamogeton_nodosus,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Nitella_sp,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Potamogeton_pusillus,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Myriophyllum_spicatum,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Potamogeton_zosteriformis,0,0
B26,442,38.03514437,-121.59536943,2018-10-02,1,Heteranthera_dubia,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Egeria_densa,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Potamogeton_crispus,1,3
B27,447,38.0350956,-121.59129332,2018-10-02,1,Ceratophyllum_demersum,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Najas_guadalupensis,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Stuckenia_filiformis,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Stuckenia_pectinata,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Elodea_canadensis,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Potamogeton_richardsonii,1,1
B27,447,38.0350956,-121.59129332,2018-10-02,1,Potamogeton_foliosus,1,1
B27,447,38.0350956,-121.59129332,2018-10-02,1,Potamogeton_nodosus,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Nitella_sp,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Potamogeton_pusillus,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Myriophyllum_spicatum,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Potamogeton_zosteriformis,0,0
B27,447,38.0350956,-121.59129332,2018-10-02,1,Heteranthera_dubia,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Egeria_densa,1,1
B28,452,38.03504668,-121.58721723,2018-10-02,1,Potamogeton_crispus,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Ceratophyllum_demersum,1,2
B28,452,38.03504668,-121.58721723,2018-10-02,1,Najas_guadalupensis,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Stuckenia_filiformis,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Stuckenia_pectinata,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Elodea_canadensis,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Potamogeton_richardsonii,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Potamogeton_foliosus,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Potamogeton_nodosus,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Nitella_sp,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Potamogeton_pusillus,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Myriophyllum_spicatum,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Potamogeton_zosteriformis,0,0
B28,452,38.03504668,-121.58721723,2018-10-02,1,Heteranthera_dubia,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Egeria_densa,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Potamogeton_crispus,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Ceratophyllum_demersum,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Najas_guadalupensis,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Stuckenia_filiformis,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Stuckenia_pectinata,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Elodea_canadensis,1,1
B29,457,38.03869785,-121.619765,2018-10-02,1,Potamogeton_richardsonii,1,2
B29,457,38.03869785,-121.619765,2018-10-02,1,Potamogeton_foliosus,1,2
B29,457,38.03869785,-121.619765,2018-10-02,1,Potamogeton_nodosus,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Nitella_sp,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Potamogeton_pusillus,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Myriophyllum_spicatum,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Potamogeton_zosteriformis,0,0
B29,457,38.03869785,-121.619765,2018-10-02,1,Heteranthera_dubia,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Egeria_densa,1,1
B30,467,38.03864992,-121.61568865,2018-10-02,1,Potamogeton_crispus,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Ceratophyllum_demersum,1,1
B30,467,38.03864992,-121.61568865,2018-10-02,1,Najas_guadalupensis,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Stuckenia_filiformis,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Stuckenia_pectinata,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Elodea_canadensis,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Potamogeton_richardsonii,1,1
B30,467,38.03864992,-121.61568865,2018-10-02,1,Potamogeton_foliosus,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Potamogeton_nodosus,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Nitella_sp,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Potamogeton_pusillus,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Myriophyllum_spicatum,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Potamogeton_zosteriformis,0,0
B30,467,38.03864992,-121.61568865,2018-10-02,1,Heteranthera_dubia,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Egeria_densa,1,3
B31,472,38.03860184,-121.61161232,2018-10-02,1,Potamogeton_crispus,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Ceratophyllum_demersum,1,2
B31,472,38.03860184,-121.61161232,2018-10-02,1,Najas_guadalupensis,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Stuckenia_filiformis,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Stuckenia_pectinata,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Elodea_canadensis,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Potamogeton_richardsonii,1,1
B31,472,38.03860184,-121.61161232,2018-10-02,1,Potamogeton_foliosus,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Potamogeton_nodosus,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Nitella_sp,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Potamogeton_pusillus,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Myriophyllum_spicatum,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Potamogeton_zosteriformis,0,0
B31,472,38.03860184,-121.61161232,2018-10-02,1,Heteranthera_dubia,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Egeria_densa,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Potamogeton_crispus,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Ceratophyllum_demersum,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Najas_guadalupensis,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Stuckenia_filiformis,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Stuckenia_pectinata,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Elodea_canadensis,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Potamogeton_richardsonii,1,2
B32,477,38.03855362,-121.60753599,2018-10-02,1,Potamogeton_foliosus,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Potamogeton_nodosus,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Nitella_sp,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Potamogeton_pusillus,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Myriophyllum_spicatum,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Potamogeton_zosteriformis,0,0
B32,477,38.03855362,-121.60753599,2018-10-02,1,Heteranthera_dubia,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Egeria_densa,1,2
B33,482,38.03850526,-121.60345968,2018-10-02,1,Potamogeton_crispus,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Ceratophyllum_demersum,1,2
B33,482,38.03850526,-121.60345968,2018-10-02,1,Najas_guadalupensis,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Stuckenia_filiformis,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Stuckenia_pectinata,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Elodea_canadensis,1,1
B33,482,38.03850526,-121.60345968,2018-10-02,1,Potamogeton_richardsonii,1,2
B33,482,38.03850526,-121.60345968,2018-10-02,1,Potamogeton_foliosus,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Potamogeton_nodosus,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Nitella_sp,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Potamogeton_pusillus,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Myriophyllum_spicatum,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Potamogeton_zosteriformis,0,0
B33,482,38.03850526,-121.60345968,2018-10-02,1,Heteranthera_dubia,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Egeria_densa,1,1
B34,487,38.03845676,-121.59938337,2018-10-02,1,Potamogeton_crispus,1,1
B34,487,38.03845676,-121.59938337,2018-10-02,1,Ceratophyllum_demersum,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Najas_guadalupensis,1,1
B34,487,38.03845676,-121.59938337,2018-10-02,1,Stuckenia_filiformis,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Stuckenia_pectinata,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Elodea_canadensis,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Potamogeton_richardsonii,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Potamogeton_foliosus,1,1
B34,487,38.03845676,-121.59938337,2018-10-02,1,Potamogeton_nodosus,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Nitella_sp,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Potamogeton_pusillus,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Myriophyllum_spicatum,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Potamogeton_zosteriformis,0,0
B34,487,38.03845676,-121.59938337,2018-10-02,1,Heteranthera_dubia,0,0
B35,492,38.03840812,-121.59530708,2018-10-02,1,Egeria_densa,1,1
B35,492,38.03840812,-121.59530708,2018-10-02,1,Potamogeton_crispus,1,1
B35,492,38.03840812,-121.59530708,2018-10-02,1,Ceratophyllum_demersum,0,0
B35,492,38.03840812,-121.59530708,2018-10-02,1,Najas_guadalupensis,0,0
B35,492,38.03840812,-121.59530708,2018-10-02,1,Stuckenia_filiformis,0,0
B35,492,38.03840812,-121.59530708,2018-10-02,1,Stuckenia_pectinata,0,0
B35,492,38.03840812,-121.59530708,2018-10-02,1,Elodea_canadensis,1,1
